+|LEGALIDRANDOMIZER|AUDIO
+|UNDERWRITER|AUDIO
+|03 Sometimes Going Too Far Is the Only Way to Go_new.mp3|AUDIO
+|01 Micro Softdeathstar.mp3|AUDIO
+|LINERSRANDOMIZER|AUDIO
+|01 - Introduction_new.mp3|AUDIO
+|06 - The Sergeant Says_new.mp3|AUDIO
+|02-Pugh Rogefeldt-Här kommer natten.mp3|AUDIO
+|PSARANDOMIZER|AUDIO
+|04. Summerdays.mp3|AUDIO
+|A1 - Birds.mp3|AUDIO
+|08 - 333_new.mp3|AUDIO
+|LINERSRANDOMIZER|AUDIO
+|01. Formations - The Genesis.mp3|AUDIO
+|LINERSRANDOMIZER|AUDIO
+|LINERSRANDOMIZER|AUDIO
+|LEGALIDRANDOMIZER|AUDIO
+|UNDERWRITER|AUDIO
+|03 Sometimes Going Too Far Is the Only Way to Go_new.mp3|AUDIO
+|01 Micro Softdeathstar.mp3|AUDIO
+|LINERSRANDOMIZER|AUDIO
+|01 - Introduction_new.mp3|AUDIO
+|06 - The Sergeant Says_new.mp3|AUDIO
+|02-Pugh Rogefeldt-Här kommer natten.mp3|AUDIO
+|PSARANDOMIZER|AUDIO
+|04. Summerdays.mp3|AUDIO
+|A1 - Birds.mp3|AUDIO
+|08 - 333_new.mp3|AUDIO
+|LINERSRANDOMIZER|AUDIO
+|01. Formations - The Genesis.mp3|AUDIO
+|LINERSRANDOMIZER|AUDIO
+|LINERSRANDOMIZER|AUDIO
